experiment_kind,experiment_anchor,experiment_sweep_param,sweep_index,sweep_value,replicate_index,seed,theta,num_runs,shots,distance,gate_speed_factor,client_gate_speed_factor,entanglement_speed_factor,ent_sweep_mode,Tsrv_est_ms,Tcc_est_ms,Tent_est_ms,Tmax_est_ms,Tmin_est_ms,zz_cost,xx_cost,zz_time,xx_time,total_time,energy,sweep_low,sweep_high
sweep,heavy,gate_speed_factor,10,0.46768748484023687,3,1119673,0.2297,10,10,1000.0,0.46768748484023687,1.0,200.0,time,4.433677356285446,25.0,25.0,54.43367735628544,25.0,-1.8097603781282054,-0.02071937261594923,354188810.2892297,354251948.0996831,708440758.3889128,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,10,0.46768748484023687,4,1120670,0.2297,10,10,1000.0,0.46768748484023687,1.0,200.0,time,4.433677356285446,25.0,25.0,54.43367735628544,25.0,-1.8097603781282054,-0.020719372615949243,354188810.2892297,354251948.0996831,708440758.3889128,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,10,0.46768748484023687,5,1121667,0.2297,10,10,1000.0,0.46768748484023687,1.0,200.0,time,4.433677356285446,25.0,25.0,54.43367735628544,25.0,-1.8097603781282057,-0.020719372615949236,354188810.2892297,354251948.0996831,708440758.3889128,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,10,0.46768748484023687,6,1122664,0.2297,10,10,1000.0,0.46768748484023687,1.0,200.0,time,4.433677356285446,25.0,25.0,54.43367735628544,25.0,-1.8097603781282057,-0.020719372615949222,354188810.2892297,354251948.0996831,708440758.3889128,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,10,0.46768748484023687,7,1123661,0.2297,10,10,1000.0,0.46768748484023687,1.0,200.0,time,4.433677356285446,25.0,25.0,54.43367735628544,25.0,-1.8097603781282057,-0.020719372615949236,354188810.2892297,354251948.0996831,708440758.3889128,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,10,0.46768748484023687,8,1124658,0.2297,10,10,1000.0,0.46768748484023687,1.0,200.0,time,4.433677356285446,25.0,25.0,54.43367735628544,25.0,-1.8097603781282054,-0.020719372615949232,354188810.2892297,354251948.0996831,708440758.3889128,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,10,0.46768748484023687,9,1125655,0.2297,10,10,1000.0,0.46768748484023687,1.0,200.0,time,4.433677356285446,25.0,25.0,54.43367735628544,25.0,-1.8097603781282054,-0.02071937261594924,354188810.2892297,354251948.0996831,708440758.3889128,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,11,0.6236712845890156,0,1126652,0.2297,10,10,1000.0,0.6236712845890156,1.0,200.0,time,5.912403777903868,25.0,25.0,55.91240377790387,25.0,-1.8097603781282057,-0.020719372615949236,354428245.421844,363512441.0452635,717940686.4671075,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,11,0.6236712845890156,1,1127649,0.2297,10,10,1000.0,0.6236712845890156,1.0,200.0,time,5.912403777903868,25.0,25.0,55.91240377790387,25.0,-1.8097603781282054,-0.020719372615949236,354428245.421844,363512441.0452635,717940686.4671075,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,11,0.6236712845890156,2,1128646,0.2297,10,10,1000.0,0.6236712845890156,1.0,200.0,time,5.912403777903868,25.0,25.0,55.91240377790387,25.0,-1.8097603781282057,-0.02071937261594923,354428245.421844,363512441.0452635,717940686.4671075,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,11,0.6236712845890156,3,1129643,0.2297,10,10,1000.0,0.6236712845890156,1.0,200.0,time,5.912403777903868,25.0,25.0,55.91240377790387,25.0,-1.8097603781282054,-0.020719372615949243,354428245.421844,363512441.0452635,717940686.4671075,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,11,0.6236712845890156,4,1130640,0.2297,10,10,1000.0,0.6236712845890156,1.0,200.0,time,5.912403777903868,25.0,25.0,55.91240377790387,25.0,-1.8097603781282057,-0.020719372615949236,354428245.421844,363512441.0452635,717940686.4671075,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,11,0.6236712845890156,5,1131637,0.2297,10,10,1000.0,0.6236712845890156,1.0,200.0,time,5.912403777903868,25.0,25.0,55.91240377790387,25.0,-1.8097603781282054,-0.020719372615949236,354428245.421844,363512441.0452635,717940686.4671075,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,11,0.6236712845890156,6,1132634,0.2297,10,10,1000.0,0.6236712845890156,1.0,200.0,time,5.912403777903868,25.0,25.0,55.91240377790387,25.0,-1.8097603781282054,-0.020719372615949232,354428245.421844,363512441.0452635,717940686.4671075,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,11,0.6236712845890156,7,1133631,0.2297,10,10,1000.0,0.6236712845890156,1.0,200.0,time,5.912403777903868,25.0,25.0,55.91240377790387,25.0,-1.8097603781282057,-0.020719372615949236,354428245.421844,363512441.0452635,717940686.4671075,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,11,0.6236712845890156,8,1134628,0.2297,10,10,1000.0,0.6236712845890156,1.0,200.0,time,5.912403777903868,25.0,25.0,55.91240377790387,25.0,-1.8097603781282057,-0.020719372615949246,354428245.421844,363512441.0452635,717940686.4671075,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,11,0.6236712845890156,9,1135625,0.2297,10,10,1000.0,0.6236712845890156,1.0,200.0,time,5.912403777903868,25.0,25.0,55.91240377790387,25.0,-1.8097603781282054,-0.020719372615949232,354428245.421844,363512441.0452635,717940686.4671075,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,12,0.8316790246242841,0,1136622,0.2297,10,10,1000.0,0.8316790246242841,1.0,200.0,time,7.8843171534382135,25.0,25.0,57.88431715343821,25.0,-1.8097603781282057,-0.020719372615949232,372826256.6309407,372938533.29926497,745764789.9302056,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,12,0.8316790246242841,1,1137619,0.2297,10,10,1000.0,0.8316790246242841,1.0,200.0,time,7.8843171534382135,25.0,25.0,57.88431715343821,25.0,-1.8097603781282057,-0.02071937261594923,372826256.6309407,372938533.29926497,745764789.9302056,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,12,0.8316790246242841,2,1138616,0.2297,10,10,1000.0,0.8316790246242841,1.0,200.0,time,7.8843171534382135,25.0,25.0,57.88431715343821,25.0,-1.8097603781282057,-0.02071937261594924,372826256.6309407,372938533.29926497,745764789.9302056,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,12,0.8316790246242841,3,1139613,0.2297,10,10,1000.0,0.8316790246242841,1.0,200.0,time,7.8843171534382135,25.0,25.0,57.88431715343821,25.0,-1.8097603781282054,-0.020719372615949236,372826256.6309407,372938533.29926497,745764789.9302056,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,12,0.8316790246242841,4,1140610,0.2297,10,10,1000.0,0.8316790246242841,1.0,200.0,time,7.8843171534382135,25.0,25.0,57.88431715343821,25.0,-1.8097603781282054,-0.02071937261594924,372826256.6309407,372938533.29926497,745764789.9302056,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,12,0.8316790246242841,5,1141607,0.2297,10,10,1000.0,0.8316790246242841,1.0,200.0,time,7.8843171534382135,25.0,25.0,57.88431715343821,25.0,-1.8097603781282054,-0.020719372615949236,372826256.6309407,372938533.29926497,745764789.9302056,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,12,0.8316790246242841,6,1142604,0.2297,10,10,1000.0,0.8316790246242841,1.0,200.0,time,7.8843171534382135,25.0,25.0,57.88431715343821,25.0,-1.8097603781282057,-0.02071937261594923,372826256.6309407,372938533.29926497,745764789.9302056,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,12,0.8316790246242841,7,1143601,0.2297,10,10,1000.0,0.8316790246242841,1.0,200.0,time,7.8843171534382135,25.0,25.0,57.88431715343821,25.0,-1.8097603781282057,-0.02071937261594923,372826256.6309407,372938533.29926497,745764789.9302056,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,12,0.8316790246242841,8,1144598,0.2297,10,10,1000.0,0.8316790246242841,1.0,200.0,time,7.8843171534382135,25.0,25.0,57.88431715343821,25.0,-1.8097603781282054,-0.02071937261594924,372826256.6309407,372938533.29926497,745764789.9302056,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,12,0.8316790246242841,9,1145595,0.2297,10,10,1000.0,0.8316790246242841,1.0,200.0,time,7.8843171534382135,25.0,25.0,57.88431715343821,25.0,-1.8097603781282057,-0.020719372615949232,372826256.6309407,372938533.29926497,745764789.9302056,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,13,1.1090618040171718,0,1146592,0.2297,10,10,1000.0,1.1090618040171718,1.0,200.0,time,10.513905902082788,25.0,25.0,60.51390590208279,25.0,-1.8097603781282054,-0.020719372615949243,401173319.8691663,402412934.3597328,803586254.2288991,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,13,1.1090618040171718,1,1147589,0.2297,10,10,1000.0,1.1090618040171718,1.0,200.0,time,10.513905902082788,25.0,25.0,60.51390590208279,25.0,-1.8097603781282054,-0.020719372615949236,401173319.8691663,402412934.3597328,803586254.2288991,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,13,1.1090618040171718,2,1148586,0.2297,10,10,1000.0,1.1090618040171718,1.0,200.0,time,10.513905902082788,25.0,25.0,60.51390590208279,25.0,-1.8097603781282054,-0.020719372615949232,401173319.8691663,402412934.3597328,803586254.2288991,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,13,1.1090618040171718,3,1149583,0.2297,10,10,1000.0,1.1090618040171718,1.0,200.0,time,10.513905902082788,25.0,25.0,60.51390590208279,25.0,-1.8097603781282054,-0.020719372615949246,401173319.8691663,402412934.3597328,803586254.2288991,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,13,1.1090618040171718,4,1150580,0.2297,10,10,1000.0,1.1090618040171718,1.0,200.0,time,10.513905902082788,25.0,25.0,60.51390590208279,25.0,-1.8097603781282054,-0.02071937261594924,401173319.8691663,402412934.3597328,803586254.2288991,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,13,1.1090618040171718,5,1151577,0.2297,10,10,1000.0,1.1090618040171718,1.0,200.0,time,10.513905902082788,25.0,25.0,60.51390590208279,25.0,-1.8097603781282054,-0.020719372615949236,401173319.8691663,402412934.3597328,803586254.2288991,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,13,1.1090618040171718,6,1152574,0.2297,10,10,1000.0,1.1090618040171718,1.0,200.0,time,10.513905902082788,25.0,25.0,60.51390590208279,25.0,-1.8097603781282057,-0.02071937261594923,401173319.8691663,402412934.3597328,803586254.2288991,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,13,1.1090618040171718,7,1153571,0.2297,10,10,1000.0,1.1090618040171718,1.0,200.0,time,10.513905902082788,25.0,25.0,60.51390590208279,25.0,-1.8097603781282054,-0.02071937261594924,401173319.8691663,402412934.3597328,803586254.2288991,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,13,1.1090618040171718,8,1154568,0.2297,10,10,1000.0,1.1090618040171718,1.0,200.0,time,10.513905902082788,25.0,25.0,60.51390590208279,25.0,-1.8097603781282054,-0.020719372615949243,401173319.8691663,402412934.3597328,803586254.2288991,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,13,1.1090618040171718,9,1155565,0.2297,10,10,1000.0,1.1090618040171718,1.0,200.0,time,10.513905902082788,25.0,25.0,60.51390590208279,25.0,-1.8097603781282054,-0.020719372615949232,401173319.8691663,402412934.3597328,803586254.2288991,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,14,1.4789576852506185,0,1156562,0.2297,10,10,1000.0,1.4789576852506185,1.0,200.0,time,14.020518856175864,25.0,25.0,64.02051885617587,25.0,-1.8097603781282054,-0.02071937261594924,441240461.6769603,443237854.0833998,884478315.76036,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,14,1.4789576852506185,1,1157559,0.2297,10,10,1000.0,1.4789576852506185,1.0,200.0,time,14.020518856175864,25.0,25.0,64.02051885617587,25.0,-1.8097603781282057,-0.02071937261594924,441240461.6769603,443237854.0833998,884478315.76036,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,14,1.4789576852506185,2,1158556,0.2297,10,10,1000.0,1.4789576852506185,1.0,200.0,time,14.020518856175864,25.0,25.0,64.02051885617587,25.0,-1.8097603781282054,-0.020719372615949243,441240461.6769603,443237854.0833998,884478315.76036,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,14,1.4789576852506185,3,1159553,0.2297,10,10,1000.0,1.4789576852506185,1.0,200.0,time,14.020518856175864,25.0,25.0,64.02051885617587,25.0,-1.8097603781282054,-0.020719372615949236,441240461.6769603,443237854.0833998,884478315.76036,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,14,1.4789576852506185,4,1160550,0.2297,10,10,1000.0,1.4789576852506185,1.0,200.0,time,14.020518856175864,25.0,25.0,64.02051885617587,25.0,-1.8097603781282054,-0.020719372615949236,441240461.6769603,443237854.0833998,884478315.76036,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,14,1.4789576852506185,5,1161547,0.2297,10,10,1000.0,1.4789576852506185,1.0,200.0,time,14.020518856175864,25.0,25.0,64.02051885617587,25.0,-1.8097603781282054,-0.02071937261594924,441240461.6769603,443237854.0833998,884478315.76036,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,14,1.4789576852506185,6,1162544,0.2297,10,10,1000.0,1.4789576852506185,1.0,200.0,time,14.020518856175864,25.0,25.0,64.02051885617587,25.0,-1.8097603781282057,-0.020719372615949243,441240461.6769603,443237854.0833998,884478315.76036,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,14,1.4789576852506185,7,1163541,0.2297,10,10,1000.0,1.4789576852506185,1.0,200.0,time,14.020518856175864,25.0,25.0,64.02051885617587,25.0,-1.8097603781282057,-0.020719372615949236,441240461.6769603,443237854.0833998,884478315.76036,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,14,1.4789576852506185,8,1164538,0.2297,10,10,1000.0,1.4789576852506185,1.0,200.0,time,14.020518856175864,25.0,25.0,64.02051885617587,25.0,-1.8097603781282054,-0.020719372615949236,441240461.6769603,443237854.0833998,884478315.76036,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,14,1.4789576852506185,9,1165535,0.2297,10,10,1000.0,1.4789576852506185,1.0,200.0,time,14.020518856175864,25.0,25.0,64.02051885617587,25.0,-1.8097603781282054,-0.02071937261594923,441240461.6769603,443237854.0833998,884478315.76036,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,15,1.9722217705443597,0,1166532,0.2297,10,10,1000.0,1.9722217705443597,1.0,200.0,time,18.69666238476053,25.0,25.0,68.69666238476053,25.0,-1.8097603781282054,-0.020719372615949232,495502283.64696157,498164783.0371965,993667066.6841581,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,15,1.9722217705443597,1,1167529,0.2297,10,10,1000.0,1.9722217705443597,1.0,200.0,time,18.69666238476053,25.0,25.0,68.69666238476053,25.0,-1.8097603781282057,-0.02071937261594924,495502283.64696157,498164783.0371965,993667066.6841581,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,15,1.9722217705443597,2,1168526,0.2297,10,10,1000.0,1.9722217705443597,1.0,200.0,time,18.69666238476053,25.0,25.0,68.69666238476053,25.0,-1.8097603781282054,-0.02071937261594924,495502283.64696157,498164783.0371965,993667066.6841581,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,15,1.9722217705443597,3,1169523,0.2297,10,10,1000.0,1.9722217705443597,1.0,200.0,time,18.69666238476053,25.0,25.0,68.69666238476053,25.0,-1.8097603781282054,-0.020719372615949253,495502283.64696157,498164783.0371965,993667066.6841581,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,15,1.9722217705443597,4,1170520,0.2297,10,10,1000.0,1.9722217705443597,1.0,200.0,time,18.69666238476053,25.0,25.0,68.69666238476053,25.0,-1.8097603781282054,-0.02071937261594924,495502283.64696157,498164783.0371965,993667066.6841581,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,15,1.9722217705443597,5,1171517,0.2297,10,10,1000.0,1.9722217705443597,1.0,200.0,time,18.69666238476053,25.0,25.0,68.69666238476053,25.0,-1.8097603781282057,-0.02071937261594923,495502283.64696157,498164783.0371965,993667066.6841581,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,15,1.9722217705443597,6,1172514,0.2297,10,10,1000.0,1.9722217705443597,1.0,200.0,time,18.69666238476053,25.0,25.0,68.69666238476053,25.0,-1.8097603781282057,-0.020719372615949243,495502283.64696157,498164783.0371965,993667066.6841581,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,15,1.9722217705443597,7,1173511,0.2297,10,10,1000.0,1.9722217705443597,1.0,200.0,time,18.69666238476053,25.0,25.0,68.69666238476053,25.0,-1.8097603781282057,-0.02071937261594923,495502283.64696157,498164783.0371965,993667066.6841581,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,15,1.9722217705443597,8,1174508,0.2297,10,10,1000.0,1.9722217705443597,1.0,200.0,time,18.69666238476053,25.0,25.0,68.69666238476053,25.0,-1.8097603781282057,-0.020719372615949232,495502283.64696157,498164783.0371965,993667066.6841581,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,15,1.9722217705443597,9,1175505,0.2297,10,10,1000.0,1.9722217705443597,1.0,200.0,time,18.69666238476053,25.0,25.0,68.69666238476053,25.0,-1.8097603781282057,-0.02071937261594924,495502283.64696157,498164783.0371965,993667066.6841581,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,16,2.630000000000001,0,1176502,0.2297,10,10,1000.0,2.630000000000001,1.0,200.0,time,24.93240000000001,25.0,25.0,74.9324,25.0,-1.8097603781282057,-0.020719372615949225,568662300.0,572212800.0,1140875100.0,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,16,2.630000000000001,1,1177499,0.2297,10,10,1000.0,2.630000000000001,1.0,200.0,time,24.93240000000001,25.0,25.0,74.9324,25.0,-1.8097603781282054,-0.02071937261594924,568662300.0,572212800.0,1140875100.0,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,16,2.630000000000001,2,1178496,0.2297,10,10,1000.0,2.630000000000001,1.0,200.0,time,24.93240000000001,25.0,25.0,74.9324,25.0,-1.8097603781282054,-0.020719372615949243,568662300.0,572212800.0,1140875100.0,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,16,2.630000000000001,3,1179493,0.2297,10,10,1000.0,2.630000000000001,1.0,200.0,time,24.93240000000001,25.0,25.0,74.9324,25.0,-1.8097603781282057,-0.020719372615949236,568662300.0,572212800.0,1140875100.0,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,16,2.630000000000001,4,1180490,0.2297,10,10,1000.0,2.630000000000001,1.0,200.0,time,24.93240000000001,25.0,25.0,74.9324,25.0,-1.8097603781282057,-0.02071937261594924,568662300.0,572212800.0,1140875100.0,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,16,2.630000000000001,5,1181487,0.2297,10,10,1000.0,2.630000000000001,1.0,200.0,time,24.93240000000001,25.0,25.0,74.9324,25.0,-1.8097603781282054,-0.020719372615949243,568662300.0,572212800.0,1140875100.0,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,16,2.630000000000001,6,1182484,0.2297,10,10,1000.0,2.630000000000001,1.0,200.0,time,24.93240000000001,25.0,25.0,74.9324,25.0,-1.8097603781282057,-0.020719372615949232,568662300.0,572212800.0,1140875100.0,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,16,2.630000000000001,7,1183481,0.2297,10,10,1000.0,2.630000000000001,1.0,200.0,time,24.93240000000001,25.0,25.0,74.9324,25.0,-1.8097603781282054,-0.02071937261594923,568662300.0,572212800.0,1140875100.0,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,16,2.630000000000001,8,1184478,0.2297,10,10,1000.0,2.630000000000001,1.0,200.0,time,24.93240000000001,25.0,25.0,74.9324,25.0,-1.8097603781282054,-0.02071937261594924,568662300.0,572212800.0,1140875100.0,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,16,2.630000000000001,9,1185475,0.2297,10,10,1000.0,2.630000000000001,1.0,200.0,time,24.93240000000001,25.0,25.0,74.9324,25.0,-1.8097603781282057,-0.02071937261594923,568662300.0,572212800.0,1140875100.0,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,17,3.5071613665895436,0,1186472,0.2297,10,10,1000.0,3.5071613665895436,1.0,200.0,time,33.24788975526887,25.0,25.0,83.24788975526887,33.24788975526887,-1.8097603781282054,-0.02071937261594923,667088576.9450146,671823244.7899106,1338911821.7349253,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,17,3.5071613665895436,1,1187469,0.2297,10,10,1000.0,3.5071613665895436,1.0,200.0,time,33.24788975526887,25.0,25.0,83.24788975526887,33.24788975526887,-1.8097603781282057,-0.020719372615949236,667088576.9450146,671823244.7899106,1338911821.7349253,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,17,3.5071613665895436,2,1188466,0.2297,10,10,1000.0,3.5071613665895436,1.0,200.0,time,33.24788975526887,25.0,25.0,83.24788975526887,33.24788975526887,-1.8097603781282057,-0.02071937261594923,667088576.9450146,671823244.7899106,1338911821.7349253,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,17,3.5071613665895436,3,1189463,0.2297,10,10,1000.0,3.5071613665895436,1.0,200.0,time,33.24788975526887,25.0,25.0,83.24788975526887,33.24788975526887,-1.8097603781282054,-0.020719372615949246,667088576.9450146,671823244.7899106,1338911821.7349253,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,17,3.5071613665895436,4,1190460,0.2297,10,10,1000.0,3.5071613665895436,1.0,200.0,time,33.24788975526887,25.0,25.0,83.24788975526887,33.24788975526887,-1.8097603781282057,-0.02071937261594923,667088576.9450146,671823244.7899106,1338911821.7349253,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,17,3.5071613665895436,5,1191457,0.2297,10,10,1000.0,3.5071613665895436,1.0,200.0,time,33.24788975526887,25.0,25.0,83.24788975526887,33.24788975526887,-1.8097603781282057,-0.02071937261594924,667088576.9450146,671823244.7899106,1338911821.7349253,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,17,3.5071613665895436,6,1192454,0.2297,10,10,1000.0,3.5071613665895436,1.0,200.0,time,33.24788975526887,25.0,25.0,83.24788975526887,33.24788975526887,-1.8097603781282054,-0.020719372615949232,667088576.9450146,671823244.7899106,1338911821.7349253,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,17,3.5071613665895436,7,1193451,0.2297,10,10,1000.0,3.5071613665895436,1.0,200.0,time,33.24788975526887,25.0,25.0,83.24788975526887,33.24788975526887,-1.8097603781282054,-0.020719372615949243,667088576.9450146,671823244.7899106,1338911821.7349253,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,17,3.5071613665895436,8,1194448,0.2297,10,10,1000.0,3.5071613665895436,1.0,200.0,time,33.24788975526887,25.0,25.0,83.24788975526887,33.24788975526887,-1.8097603781282054,-0.020719372615949236,667088576.9450146,671823244.7899106,1338911821.7349253,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,17,3.5071613665895436,9,1195445,0.2297,10,10,1000.0,3.5071613665895436,1.0,200.0,time,33.24788975526887,25.0,25.0,83.24788975526887,33.24788975526887,-1.8097603781282054,-0.020719372615949236,667088576.9450146,671823244.7899106,1338911821.7349253,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,18,4.676874848402369,0,1196442,0.2297,10,10,1000.0,4.676874848402369,1.0,200.0,time,44.336773562854454,25.0,25.0,94.33677356285446,44.336773562854454,-1.8097603781282054,-0.020719372615949236,798342126.7392262,804655907.7845691,1602998034.5237954,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,18,4.676874848402369,1,1197439,0.2297,10,10,1000.0,4.676874848402369,1.0,200.0,time,44.336773562854454,25.0,25.0,94.33677356285446,44.336773562854454,-1.8097603781282057,-0.020719372615949236,798342126.7392262,804655907.7845691,1602998034.5237954,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,18,4.676874848402369,2,1198436,0.2297,10,10,1000.0,4.676874848402369,1.0,200.0,time,44.336773562854454,25.0,25.0,94.33677356285446,44.336773562854454,-1.8097603781282054,-0.020719372615949232,798342126.7392262,804655907.7845691,1602998034.5237954,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,18,4.676874848402369,3,1199433,0.2297,10,10,1000.0,4.676874848402369,1.0,200.0,time,44.336773562854454,25.0,25.0,94.33677356285446,44.336773562854454,-1.8097603781282057,-0.020719372615949225,798342126.7392262,804655907.7845691,1602998034.5237954,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,18,4.676874848402369,4,1200430,0.2297,10,10,1000.0,4.676874848402369,1.0,200.0,time,44.336773562854454,25.0,25.0,94.33677356285446,44.336773562854454,-1.8097603781282057,-0.020719372615949232,798342126.7392262,804655907.7845691,1602998034.5237954,-1.145630955773553,0.026300000000000004,26.299999999999997
sweep,heavy,gate_speed_factor,18,4.676874848402369,5,1201427,0.2297,10,10,1000.0,4.676874848402369,1.0,200.0,time,44.336773562854454,25.0,25.0,94.33677356285446,44.336773562854454,-1.8097603781282054,-0.02071937261594924,798342126.7392262,804655907.7845691,1602998034.5237954,-1.145630955773553,0.026300000000000004,26.299999999999997
